,Unnamed: 0,date,region,temperature-maximale,temperature-minimale,vitesse-du-vent,temperature-du-vent,precipitations,humidite,visibilite,couverture-nuageuse,indice-de-chaleur,point-de-rosee,pression,heure-du-lever-du-soleil,heure-du-coucher-du-soleil,duree-du-jour
3122,45,2022-02-15,Tabou,29.0,25.0,16.0,25.0,6.0,86.0,9.75,62.0,33.0,23.0,1013.0,2022-07-19 06:44:00,2022-07-19 18:43:00,11:59:0
3123,46,2022-02-16,Tabou,29.0,25.0,14.0,25.0,4.0,87.0,9.625,61.0,33.0,23.0,1013.0,2022-07-19 06:44:00,2022-07-19 18:43:00,11:59:0
3124,47,2022-02-17,Tabou,29.0,25.0,14.0,25.0,7.0,89.0,9.125,78.0,33.0,23.0,1012.0,2022-07-19 06:44:00,2022-07-19 18:43:00,11:59:0
3125,48,2022-02-18,Tabou,29.0,25.0,15.0,25.0,7.0,87.0,9.5,58.0,33.0,23.0,1012.0,2022-07-19 06:43:00,2022-07-19 18:43:00,12:0:0
3126,49,2022-02-19,Tabou,29.0,25.0,16.0,25.0,5.0,88.0,9.75,67.0,34.0,24.0,1012.0,2022-07-19 06:43:00,2022-07-19 18:43:00,12:0:0
3127,50,2022-02-20,Tabou,29.0,26.0,13.0,26.0,2.0,86.0,10.0,44.0,33.0,24.0,1012.0,2022-07-19 06:43:00,2022-07-19 18:43:00,12:0:0
3128,51,2022-02-21,Tabou,29.0,26.0,14.0,26.0,1.0,86.0,9.875,46.0,33.0,24.0,1012.0,2022-07-19 06:43:00,2022-07-19 18:43:00,12:0:0
3129,52,2022-02-22,Tabou,29.0,25.0,15.0,25.0,2.0,90.0,9.75,51.0,33.0,24.0,1013.0,2022-07-19 06:43:00,2022-07-19 18:43:00,12:0:0
3130,53,2022-02-23,Tabou,29.0,25.0,14.0,25.0,4.0,88.0,9.75,63.0,33.0,24.0,1013.0,2022-07-19 06:42:00,2022-07-19 18:43:00,12:1:0
3131,54,2022-02-24,Tabou,30.0,25.0,14.0,25.0,3.0,89.0,9.625,68.0,34.0,24.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:43:00,12:1:0
3132,55,2022-02-25,Tabou,30.0,25.0,13.0,25.0,2.0,88.0,9.5,60.0,34.0,24.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:43:00,12:1:0
3133,56,2022-02-26,Tabou,30.0,25.0,18.0,25.0,6.0,91.0,9.875,51.0,34.0,24.0,1012.0,2022-07-19 06:42:00,2022-07-19 18:43:00,12:1:0
3134,57,2022-02-27,Tabou,29.0,25.0,15.0,25.0,8.0,90.0,9.125,63.0,35.0,24.0,1011.0,2022-07-19 06:41:00,2022-07-19 18:43:00,12:2:0
3135,58,2022-02-28,Tabou,32.0,25.0,17.0,25.0,1.0,91.0,10.0,64.0,40.0,26.0,1012.0,2022-07-19 06:41:00,2022-07-19 18:43:00,12:2:0
3136,59,2022-03-01,Tabou,32.0,25.0,15.0,25.0,2.0,89.0,9.5,61.0,39.0,25.0,1012.0,2022-07-19 06:41:00,2022-07-19 18:43:00,12:2:0
3137,60,2022-03-02,Tabou,31.0,25.0,17.0,25.0,11.0,89.0,8.875,79.0,36.0,24.0,1012.0,2022-07-19 06:40:00,2022-07-19 18:43:00,12:3:0
3138,61,2022-03-03,Tabou,30.0,25.0,15.0,25.0,17.0,91.0,8.0,81.0,35.0,25.0,1012.0,2022-07-19 06:40:00,2022-07-19 18:42:00,12:2:0
3139,62,2022-03-04,Tabou,32.0,24.0,16.0,24.0,1.0,91.0,10.0,35.0,40.0,26.0,1011.0,2022-07-19 06:40:00,2022-07-19 18:42:00,12:2:0
3140,63,2022-03-05,Tabou,30.0,26.0,15.0,26.0,3.0,86.0,9.375,74.0,35.0,24.0,1011.0,2022-07-19 06:39:00,2022-07-19 18:42:00,12:3:0
3141,64,2022-03-06,Tabou,30.0,26.0,14.0,26.0,3.0,88.0,9.75,58.0,36.0,24.0,1010.0,2022-07-19 06:39:00,2022-07-19 18:42:00,12:3:0
3142,65,2022-03-07,Tabou,31.0,25.0,16.0,25.0,3.0,92.0,9.625,78.0,36.0,24.0,1010.0,2022-07-19 06:39:00,2022-07-19 18:42:00,12:3:0
3143,66,2022-03-08,Tabou,30.0,26.0,16.0,26.0,6.0,91.0,9.75,67.0,36.0,25.0,1009.0,2022-07-19 06:38:00,2022-07-19 18:42:00,12:4:0
3144,67,2022-03-09,Tabou,31.0,25.0,16.0,25.0,11.0,87.0,9.25,65.0,37.0,24.0,1009.0,2022-07-19 06:38:00,2022-07-19 18:42:00,12:4:0
3145,68,2022-03-10,Tabou,30.0,26.0,17.0,26.0,7.0,92.0,9.625,56.0,36.0,26.0,1010.0,2022-07-19 06:37:00,2022-07-19 18:42:00,12:5:0
3146,69,2022-03-11,Tabou,30.0,26.0,14.0,26.0,4.0,90.0,9.75,66.0,35.0,25.0,1010.0,2022-07-19 06:37:00,2022-07-19 18:41:00,12:4:0
3147,70,2022-03-12,Tabou,32.0,26.0,15.0,26.0,3.0,88.0,9.75,72.0,40.0,26.0,1011.0,2022-07-19 06:37:00,2022-07-19 18:41:00,12:4:0
3148,71,2022-03-13,Tabou,31.0,25.0,19.0,25.0,6.0,90.0,9.5,76.0,37.0,24.0,1010.0,2022-07-19 06:36:00,2022-07-19 18:41:00,12:5:0
3149,72,2022-03-14,Tabou,31.0,25.0,18.0,25.0,8.0,90.0,8.875,74.0,36.0,24.0,1011.0,2022-07-19 06:36:00,2022-07-19 18:41:00,12:5:0
3150,73,2022-03-15,Tabou,30.0,25.0,13.0,25.0,8.0,88.0,8.75,65.0,35.0,24.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:41:00,12:5:0
3151,74,2022-03-16,Tabou,32.0,25.0,11.0,25.0,2.0,88.0,9.625,37.0,39.0,25.0,1011.0,2022-07-19 06:35:00,2022-07-19 18:41:00,12:6:0
3152,75,2022-03-17,Tabou,34.0,25.0,17.0,25.0,1.0,89.0,9.75,65.0,42.0,26.0,1011.0,2022-07-19 06:35:00,2022-07-19 18:41:00,12:6:0
3153,76,2022-03-18,Tabou,32.0,25.0,14.0,25.0,5.0,90.0,9.5,61.0,39.0,25.0,1011.0,2022-07-19 06:34:00,2022-07-19 18:40:00,12:6:0
3154,77,2022-03-19,Tabou,30.0,25.0,15.0,25.0,5.0,89.0,9.375,69.0,35.0,24.0,1011.0,2022-07-19 06:34:00,2022-07-19 18:40:00,12:6:0
3155,78,2022-03-20,Tabou,33.0,25.0,16.0,25.0,1.0,89.0,9.875,29.0,41.0,25.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:40:00,12:7:0
3156,79,2022-03-21,Tabou,33.0,25.0,14.0,25.0,1.0,90.0,10.0,27.0,41.0,25.0,1012.0,2022-07-19 06:33:00,2022-07-19 18:40:00,12:7:0
3157,80,2022-03-22,Tabou,30.0,25.0,18.0,25.0,1.0,89.0,10.0,35.0,35.0,24.0,1011.0,2022-07-19 06:33:00,2022-07-19 18:40:00,12:7:0
3158,81,2022-03-23,Tabou,31.0,26.0,14.0,26.0,1.0,89.0,9.875,38.0,36.0,24.0,1012.0,2022-07-19 06:32:00,2022-07-19 18:39:00,12:7:0
3159,82,2022-03-24,Tabou,33.0,25.0,17.0,25.0,1.0,90.0,10.0,30.0,41.0,26.0,1011.0,2022-07-19 06:32:00,2022-07-19 18:39:00,12:7:0
3160,83,2022-03-25,Tabou,30.0,25.0,15.0,25.0,1.0,91.0,9.625,40.0,35.0,24.0,1010.0,2022-07-19 06:31:00,2022-07-19 18:39:00,12:8:0
3161,84,2022-03-26,Tabou,30.0,25.0,14.0,25.0,3.0,90.0,9.75,52.0,34.0,24.0,1011.0,2022-07-19 06:31:00,2022-07-19 18:39:00,12:8:0
3162,85,2022-03-27,Tabou,32.0,25.0,19.0,25.0,4.0,90.0,9.875,47.0,40.0,26.0,1012.0,2022-07-19 06:30:00,2022-07-19 18:39:00,12:9:0
3163,86,2022-03-28,Tabou,31.0,26.0,12.0,26.0,4.0,87.0,9.75,64.0,37.0,25.0,1013.0,2022-07-19 06:30:00,2022-07-19 18:39:00,12:9:0
3164,87,2022-03-29,Tabou,33.0,26.0,16.0,26.0,1.0,89.0,9.875,39.0,42.0,26.0,1011.0,2022-07-19 06:30:00,2022-07-19 18:38:00,12:8:0
3165,88,2022-03-30,Tabou,30.0,26.0,15.0,26.0,2.0,88.0,9.375,69.0,35.0,24.0,1010.0,2022-07-19 06:29:00,2022-07-19 18:38:00,12:9:0
3166,89,2022-03-31,Tabou,32.0,26.0,17.0,26.0,1.0,88.0,9.875,51.0,40.0,26.0,1010.0,2022-07-19 06:29:00,2022-07-19 18:38:00,12:9:0
3167,90,2022-04-01,Tabou,32.0,26.0,15.0,26.0,0.0,88.0,10.0,29.0,40.0,26.0,1011.0,2022-07-19 06:28:00,2022-07-19 18:38:00,12:10:0
3168,91,2022-04-02,Tabou,31.0,26.0,18.0,26.0,1.0,87.0,9.875,36.0,35.0,24.0,1012.0,2022-07-19 06:28:00,2022-07-19 18:38:00,12:10:0
3169,92,2022-04-03,Tabou,31.0,25.0,12.0,25.0,6.0,90.0,9.5,77.0,36.0,24.0,1013.0,2022-07-19 06:28:00,2022-07-19 18:38:00,12:10:0
3170,93,2022-04-04,Tabou,31.0,25.0,18.0,25.0,2.0,91.0,9.625,60.0,37.0,24.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:37:00,12:10:0
3171,94,2022-04-05,Tabou,33.0,25.0,15.0,25.0,3.0,92.0,9.75,63.0,42.0,26.0,1011.0,2022-07-19 06:27:00,2022-07-19 18:37:00,12:10:0
3172,95,2022-04-06,Tabou,30.0,26.0,14.0,26.0,6.0,85.0,9.5,65.0,35.0,24.0,1012.0,2022-07-19 06:26:00,2022-07-19 18:37:00,12:11:0
3173,96,2022-04-07,Tabou,32.0,26.0,14.0,26.0,4.0,89.0,9.5,68.0,40.0,26.0,1013.0,2022-07-19 06:26:00,2022-07-19 18:37:00,12:11:0
3174,97,2022-04-08,Tabou,33.0,26.0,18.0,26.0,0.0,87.0,10.0,31.0,42.0,26.0,1012.0,2022-07-19 06:26:00,2022-07-19 18:37:00,12:11:0
3175,98,2022-04-09,Tabou,31.0,26.0,17.0,26.0,1.0,85.0,10.0,42.0,37.0,25.0,1011.0,2022-07-19 06:25:00,2022-07-19 18:37:00,12:12:0
3176,99,2022-04-10,Tabou,30.0,26.0,14.0,26.0,18.0,87.0,8.75,69.0,34.0,24.0,1011.0,2022-07-19 06:25:00,2022-07-19 18:36:00,12:11:0
3177,100,2022-04-11,Tabou,30.0,25.0,14.0,25.0,10.0,90.0,9.0,67.0,35.0,25.0,1011.0,2022-07-19 06:24:00,2022-07-19 18:36:00,12:12:0
3178,101,2022-04-12,Tabou,30.0,26.0,14.0,26.0,9.0,88.0,9.25,66.0,35.0,24.0,1012.0,2022-07-19 06:24:00,2022-07-19 18:36:00,12:12:0
3179,102,2022-04-13,Tabou,31.0,25.0,22.0,25.0,8.0,88.0,9.25,70.0,37.0,24.0,1011.0,2022-07-19 06:24:00,2022-07-19 18:36:00,12:12:0
3180,103,2022-04-14,Tabou,29.0,24.0,17.0,24.0,23.0,89.0,8.375,54.0,34.0,24.0,1012.0,2022-07-19 06:23:00,2022-07-19 18:36:00,12:13:0
3181,104,2022-04-15,Tabou,30.0,24.0,14.0,24.0,2.0,88.0,9.75,68.0,34.0,24.0,1011.0,2022-07-19 06:23:00,2022-07-19 18:36:00,12:13:0
3182,105,2022-04-16,Tabou,30.0,25.0,11.0,25.0,8.0,91.0,9.125,64.0,34.0,24.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:36:00,12:14:0
3183,106,2022-04-17,Tabou,27.0,26.0,9.0,26.0,31.0,88.0,7.0,78.0,30.0,24.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:35:00,12:13:0
3184,107,2022-04-18,Tabou,30.0,25.0,14.0,25.0,0.0,87.0,10.0,32.0,34.0,24.0,1012.0,2022-07-19 06:22:00,2022-07-19 18:35:00,12:13:0
3185,108,2022-04-19,Tabou,33.0,26.0,13.0,26.0,6.0,87.0,9.375,58.0,41.0,26.0,1012.0,2022-07-19 06:21:00,2022-07-19 18:35:00,12:14:0
3186,109,2022-04-20,Tabou,31.0,26.0,16.0,26.0,1.0,87.0,9.875,50.0,36.0,24.0,1012.0,2022-07-19 06:21:00,2022-07-19 18:35:00,12:14:0
3187,110,2022-04-21,Tabou,30.0,26.0,16.0,26.0,6.0,85.0,9.75,61.0,35.0,24.0,1011.0,2022-07-19 06:21:00,2022-07-19 18:35:00,12:14:0
3188,111,2022-04-22,Tabou,30.0,26.0,14.0,26.0,7.0,87.0,9.5,52.0,35.0,24.0,1011.0,2022-07-19 06:21:00,2022-07-19 18:35:00,12:14:0
3189,112,2022-04-23,Tabou,31.0,26.0,13.0,26.0,1.0,86.0,9.625,54.0,36.0,24.0,1010.0,2022-07-19 06:20:00,2022-07-19 18:35:00,12:15:0
3190,113,2022-04-24,Tabou,31.0,26.0,14.0,26.0,8.0,87.0,9.25,52.0,37.0,24.0,1011.0,2022-07-19 06:20:00,2022-07-19 18:35:00,12:15:0
3191,114,2022-04-25,Tabou,30.0,26.0,18.0,26.0,6.0,87.0,9.125,60.0,36.0,25.0,1010.0,2022-07-19 06:20:00,2022-07-19 18:35:00,12:15:0
3192,115,2022-04-26,Tabou,30.0,26.0,17.0,26.0,5.0,88.0,9.375,66.0,35.0,24.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:35:00,12:16:0
3193,116,2022-04-27,Tabou,30.0,25.0,13.0,25.0,33.0,89.0,6.875,68.0,35.0,24.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:35:00,12:16:0
3194,117,2022-04-28,Tabou,30.0,26.0,17.0,26.0,12.0,85.0,9.125,68.0,35.0,24.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:35:00,12:16:0
3195,118,2022-04-29,Tabou,32.0,24.0,13.0,24.0,1.0,89.0,10.0,37.0,38.0,24.0,1011.0,2022-07-19 06:19:00,2022-07-19 18:35:00,12:16:0
3196,119,2022-04-30,Tabou,30.0,26.0,12.0,26.0,11.0,84.0,9.0,69.0,34.0,24.0,1013.0,2022-07-19 06:18:00,2022-07-19 18:35:00,12:17:0
3197,120,2022-05-01,Tabou,29.0,25.0,4.0,25.0,8.0,85.0,9.125,55.0,32.0,24.0,1015.0,2022-07-19 06:18:00,2022-07-19 18:35:00,12:17:0
3198,121,2022-05-02,Tabou,30.0,25.0,14.0,25.0,5.0,89.0,9.375,64.0,35.0,25.0,1014.0,2022-07-19 06:18:00,2022-07-19 18:35:00,12:17:0
3199,122,2022-05-03,Tabou,34.0,26.0,13.0,26.0,1.0,82.0,10.0,36.0,42.0,26.0,1012.0,2022-07-19 06:18:00,2022-07-19 18:35:00,12:17:0
3200,123,2022-05-04,Tabou,31.0,26.0,12.0,26.0,6.0,85.0,9.25,75.0,37.0,24.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3201,124,2022-05-05,Tabou,30.0,26.0,10.0,26.0,6.0,86.0,9.25,64.0,36.0,24.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3202,125,2022-05-06,Tabou,30.0,26.0,15.0,26.0,3.0,86.0,9.5,66.0,36.0,24.0,1013.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3203,126,2022-05-07,Tabou,29.0,24.0,15.0,24.0,21.0,89.0,8.375,64.0,34.0,24.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3204,127,2022-05-08,Tabou,30.0,25.0,15.0,25.0,5.0,89.0,9.875,73.0,35.0,24.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3205,128,2022-05-09,Tabou,30.0,25.0,13.0,25.0,1.0,86.0,10.0,66.0,35.0,24.0,1013.0,2022-07-19 06:17:00,2022-07-19 18:35:00,12:18:0
3206,129,2022-05-10,Tabou,30.0,25.0,13.0,25.0,5.0,90.0,9.5,73.0,35.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3207,130,2022-05-11,Tabou,30.0,26.0,16.0,26.0,1.0,86.0,10.0,54.0,35.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3208,131,2022-05-12,Tabou,29.0,26.0,11.0,26.0,4.0,89.0,10.0,62.0,34.0,25.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3209,132,2022-05-13,Tabou,32.0,26.0,10.0,26.0,1.0,87.0,10.0,52.0,40.0,25.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3210,133,2022-05-14,Tabou,30.0,26.0,14.0,26.0,4.0,89.0,9.625,67.0,35.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3211,134,2022-05-15,Tabou,30.0,26.0,13.0,26.0,4.0,87.0,9.75,64.0,35.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3212,135,2022-05-16,Tabou,30.0,26.0,18.0,26.0,5.0,85.0,9.75,63.0,35.0,24.0,1014.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3213,136,2022-05-17,Tabou,29.0,26.0,15.0,26.0,1.0,85.0,10.0,62.0,34.0,24.0,1014.0,2022-07-19 06:16:00,2022-07-19 18:35:00,12:19:0
3214,137,2022-05-18,Tabou,30.0,26.0,16.0,26.0,5.0,86.0,10.0,62.0,34.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3215,138,2022-05-19,Tabou,29.0,25.0,15.0,25.0,3.0,87.0,9.625,80.0,34.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3216,139,2022-05-20,Tabou,29.0,26.0,16.0,26.0,6.0,86.0,9.375,71.0,34.0,24.0,1014.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3217,140,2022-05-21,Tabou,29.0,25.0,15.0,25.0,13.0,89.0,9.25,70.0,33.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3218,141,2022-05-22,Tabou,26.0,24.0,15.0,24.0,57.0,94.0,5.625,79.0,29.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3219,142,2022-05-23,Tabou,27.0,24.0,16.0,24.0,26.0,91.0,7.875,81.0,31.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3220,143,2022-05-24,Tabou,27.0,25.0,20.0,25.0,56.0,88.0,5.375,87.0,31.0,24.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:36:00,12:20:0
3221,144,2022-05-25,Tabou,28.0,25.0,16.0,25.0,9.0,86.0,9.625,71.0,31.0,23.0,1016.0,2022-07-19 06:16:00,2022-07-19 18:37:00,12:21:0
3222,145,2022-05-26,Tabou,29.0,25.0,15.0,25.0,0.0,75.0,10.0,47.0,32.0,22.0,1017.0,2022-07-19 06:16:00,2022-07-19 18:37:00,12:21:0
3223,146,2022-05-27,Tabou,28.0,24.0,20.0,24.0,6.0,90.0,9.75,72.0,31.0,24.0,1016.0,2022-07-19 06:16:00,2022-07-19 18:37:00,12:21:0
3224,147,2022-05-28,Tabou,29.0,25.0,12.0,25.0,1.0,84.0,9.75,48.0,32.0,23.0,1015.0,2022-07-19 06:16:00,2022-07-19 18:37:00,12:21:0
3225,148,2022-05-29,Tabou,29.0,25.0,13.0,25.0,2.0,87.0,10.0,63.0,34.0,24.0,1014.0,2022-07-19 06:16:00,2022-07-19 18:37:00,12:21:0
3226,149,2022-05-30,Tabou,29.0,25.0,13.0,25.0,5.0,89.0,9.75,61.0,33.0,24.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:38:00,12:22:0
3227,150,2022-05-31,Tabou,29.0,25.0,14.0,25.0,1.0,86.0,9.875,60.0,34.0,23.0,1014.0,2022-07-19 06:16:00,2022-07-19 18:38:00,12:22:0
3228,151,2022-06-01,Tabou,29.0,25.0,12.0,25.0,1.0,85.0,9.75,59.0,33.0,23.0,1013.0,2022-07-19 06:16:00,2022-07-19 18:38:00,12:22:0
3229,152,2022-06-02,Tabou,30.0,24.0,14.0,24.0,0.0,88.0,10.0,38.0,35.0,24.0,1012.0,2022-07-19 06:16:00,2022-07-19 18:38:00,12:22:0
3230,153,2022-06-03,Tabou,28.0,25.0,17.0,25.0,5.0,88.0,10.0,60.0,32.0,24.0,1012.0,2022-07-19 06:16:00,2022-07-19 18:38:00,12:22:0
3231,154,2022-06-04,Tabou,28.0,24.0,14.0,24.0,9.0,89.0,9.5,59.0,32.0,24.0,1012.0,2022-07-19 06:17:00,2022-07-19 18:39:00,12:22:0
3232,155,2022-06-05,Tabou,30.0,24.0,14.0,24.0,9.0,90.0,9.625,65.0,36.0,25.0,1013.0,2022-07-19 06:17:00,2022-07-19 18:39:00,12:22:0
3233,156,2022-06-06,Tabou,28.0,24.0,12.0,24.0,8.0,87.0,9.5,69.0,32.0,23.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:39:00,12:22:0
3234,157,2022-06-07,Tabou,31.0,24.0,10.0,24.0,12.0,91.0,8.75,38.0,37.0,25.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:39:00,12:22:0
3235,158,2022-06-08,Tabou,29.0,26.0,13.0,26.0,0.0,69.0,10.0,59.0,31.0,22.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:40:00,12:23:0
3236,159,2022-06-09,Tabou,28.0,25.0,14.0,25.0,1.0,79.0,10.0,69.0,31.0,22.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:40:00,12:23:0
3237,160,2022-06-10,Tabou,28.0,24.0,17.0,24.0,2.0,86.0,9.875,70.0,32.0,23.0,1014.0,2022-07-19 06:17:00,2022-07-19 18:40:00,12:23:0
3238,161,2022-06-11,Tabou,27.0,24.0,13.0,24.0,10.0,89.0,9.625,75.0,30.0,24.0,1014.0,2022-07-19 06:18:00,2022-07-19 18:40:00,12:22:0
3239,162,2022-06-12,Tabou,27.0,25.0,13.0,25.0,14.0,87.0,8.875,70.0,31.0,24.0,1014.0,2022-07-19 06:18:00,2022-07-19 18:40:00,12:22:0
3240,163,2022-06-13,Tabou,28.0,25.0,15.0,25.0,1.0,82.0,9.875,67.0,30.0,22.0,1014.0,2022-07-19 06:18:00,2022-07-19 18:41:00,12:23:0
3241,164,2022-06-14,Tabou,29.0,24.0,15.0,24.0,1.0,83.0,10.0,64.0,32.0,22.0,1015.0,2022-07-19 06:18:00,2022-07-19 18:41:00,12:23:0
3242,165,2022-06-15,Tabou,27.0,24.0,17.0,24.0,16.0,88.0,9.25,68.0,30.0,24.0,1015.0,2022-07-19 06:18:00,2022-07-19 18:41:00,12:23:0
3243,166,2022-06-16,Tabou,27.0,25.0,19.0,25.0,17.0,89.0,8.5,73.0,31.0,24.0,1014.0,2022-07-19 06:19:00,2022-07-19 18:41:00,12:22:0
3244,167,2022-06-17,Tabou,25.0,24.0,24.0,24.0,169.0,96.0,6.125,100.0,27.0,23.0,1014.0,2022-07-19 06:19:00,2022-07-19 18:42:00,12:23:0
3245,168,2022-06-18,Tabou,28.0,25.0,12.0,25.0,1.0,74.0,10.0,70.0,30.0,21.0,1015.0,2022-07-19 06:19:00,2022-07-19 18:42:00,12:23:0
3246,169,2022-06-19,Tabou,28.0,24.0,10.0,24.0,0.0,75.0,10.0,52.0,30.0,21.0,1015.0,2022-07-19 06:19:00,2022-07-19 18:42:00,12:23:0
3247,170,2022-06-20,Tabou,28.0,24.0,13.0,24.0,2.0,80.0,10.0,80.0,31.0,23.0,1016.0,2022-07-19 06:19:00,2022-07-19 18:42:00,12:23:0
3248,171,2022-06-21,Tabou,26.0,24.0,12.0,24.0,14.0,90.0,9.25,83.0,29.0,23.0,1015.0,2022-07-19 06:20:00,2022-07-19 18:42:00,12:22:0
3249,172,2022-06-22,Tabou,26.0,23.0,13.0,23.0,11.0,91.0,10.0,74.0,29.0,23.0,1014.0,2022-07-19 06:20:00,2022-07-19 18:43:00,12:23:0
3250,173,2022-06-23,Tabou,28.0,24.0,12.0,24.0,8.0,87.0,9.75,76.0,31.0,23.0,1015.0,2022-07-19 06:20:00,2022-07-19 18:43:00,12:23:0
3251,174,2022-06-24,Tabou,28.0,24.0,12.0,24.0,16.0,89.0,9.25,72.0,31.0,23.0,1014.0,2022-07-19 06:20:00,2022-07-19 18:43:00,12:23:0
3252,175,2022-06-25,Tabou,27.0,23.0,10.0,23.0,16.0,92.0,8.875,73.0,30.0,23.0,1014.0,2022-07-19 06:21:00,2022-07-19 18:43:00,12:22:0
3253,176,2022-06-26,Tabou,28.0,24.0,14.0,24.0,2.0,86.0,10.0,72.0,31.0,23.0,1014.0,2022-07-19 06:21:00,2022-07-19 18:44:00,12:23:0
3254,177,2022-06-27,Tabou,28.0,25.0,12.0,25.0,1.0,84.0,9.875,68.0,30.0,22.0,1015.0,2022-07-19 06:21:00,2022-07-19 18:44:00,12:23:0
3255,178,2022-06-28,Tabou,27.0,25.0,14.0,25.0,9.0,83.0,9.5,61.0,31.0,23.0,1016.0,2022-07-19 06:21:00,2022-07-19 18:44:00,12:23:0
3256,179,2022-06-29,Tabou,27.0,24.0,16.0,24.0,13.0,89.0,9.25,69.0,31.0,24.0,1015.0,2022-07-19 06:21:00,2022-07-19 18:44:00,12:23:0
3257,180,2022-06-30,Tabou,27.0,24.0,18.0,24.0,2.0,84.0,10.0,93.0,29.0,22.0,1015.0,2022-07-19 06:22:00,2022-07-19 18:44:00,12:22:0
3258,0,2022-01-01,Yamoussoukro,36.0,22.0,10.0,22.0,1.0,92.0,10.0,40.0,38.0,21.0,1014.0,2022-07-19 06:32:00,2022-07-19 18:17:00,11:45:0
3259,1,2022-01-02,Yamoussoukro,39.0,22.0,5.0,22.0,0.0,93.0,10.0,37.0,42.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:17:00,11:44:0
3260,2,2022-01-03,Yamoussoukro,36.0,22.0,4.0,22.0,0.0,91.0,10.0,55.0,36.0,21.0,1013.0,2022-07-19 06:33:00,2022-07-19 18:18:00,11:45:0
3261,3,2022-01-04,Yamoussoukro,33.0,24.0,4.0,24.0,3.0,77.0,9.75,54.0,35.0,21.0,1012.0,2022-07-19 06:34:00,2022-07-19 18:18:00,11:44:0
3262,4,2022-01-05,Yamoussoukro,37.0,24.0,7.0,24.0,0.0,82.0,10.0,53.0,39.0,20.0,1013.0,2022-07-19 06:34:00,2022-07-19 18:19:00,11:45:0
3263,5,2022-01-06,Yamoussoukro,36.0,22.0,7.0,22.0,1.0,92.0,9.875,39.0,39.0,21.0,1012.0,2022-07-19 06:34:00,2022-07-19 18:19:00,11:45:0
3264,6,2022-01-07,Yamoussoukro,36.0,22.0,7.0,22.0,1.0,90.0,9.875,48.0,39.0,21.0,1013.0,2022-07-19 06:35:00,2022-07-19 18:20:00,11:45:0
3265,7,2022-01-08,Yamoussoukro,35.0,23.0,6.0,23.0,1.0,89.0,9.875,49.0,39.0,21.0,1013.0,2022-07-19 06:35:00,2022-07-19 18:20:00,11:45:0
3266,8,2022-01-09,Yamoussoukro,37.0,22.0,6.0,22.0,2.0,93.0,9.75,66.0,40.0,21.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:21:00,11:45:0
3267,9,2022-01-10,Yamoussoukro,38.0,22.0,5.0,22.0,0.0,96.0,9.0,38.0,40.0,22.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:21:00,11:45:0
3268,10,2022-01-11,Yamoussoukro,40.0,22.0,8.0,22.0,,92.0,10.0,13.0,40.0,21.0,1012.0,2022-07-19 06:36:00,2022-07-19 18:22:00,11:46:0
